Dataset(id='mmarco/fr/dev/small', provides=['docs', 'queries', 'qrels', 'scoreddocs'])
TrecQrel(query_id='300674', doc_id='7067032', relevance=1, iteration='0')
TrecQrel(query_id='998965', doc_id='7266627', relevance=1, iteration='0')
TrecQrel(query_id='998905', doc_id='7266811', relevance=1, iteration='0')
TrecQrel(query_id='998903', doc_id='7266832', relevance=1, iteration='0')
TrecQrel(query_id='998891', doc_id='7266960', relevance=1, iteration='0')
TrecQrel(query_id='998802', doc_id='7267194', relevance=1, iteration='0')
TrecQrel(query_id='998735', doc_id='5081578', relevance=1, iteration='0')
TrecQrel(query_id='998681', doc_id='2609373', relevance=1, iteration='0')
TrecQrel(query_id='998680', doc_id='7267491', relevance=1, iteration='0')
TrecQrel(query_id='998675', doc_id='7267527', relevance=1, iteration='0')
TrecQrel(query_id='998658', doc_id='7267561', relevance=1, iteration='0')
TrecQrel(query_id='998646', doc_id='7267603', relevance=1, iteration='0')
TrecQrel(query_id='998641', doc_id='7267611', relevance=1, iteration='0')
TrecQrel(query_id='998609', doc_id='7267718', relevance=1, iteration='0')
TrecQrel(query_id='998591', doc_id='7267822', relevance=1, iteration='0')
TrecQrel(query_id='998569', doc_id='7267839', relevance=1, iteration='0')
TrecQrel(query_id='998493', doc_id='7267942', relevance=1, iteration='0')
TrecQrel(query_id='998485', doc_id='7268026', relevance=1, iteration='0')
TrecQrel(query_id='998417', doc_id='7268109', relevance=1, iteration='0')
TrecQrel(query_id='998309', doc_id='7268199', relevance=1, iteration='0')
TrecQrel(query_id='998248', doc_id='7268282', relevance=1, iteration='0')
TrecQrel(query_id='998247', doc_id='7268296', relevance=1, iteration='0')
TrecQrel(query_id='998246', doc_id='7268310', relevance=1, iteration='0')
TrecQrel(query_id='998192', doc_id='7268362', relevance=1, iteration='0')
TrecQrel(query_id='998174', doc_id='7268439', relevance=1, iteration='0')
TrecQrel(query_id='998101', doc_id='7268476', relevance=1, iteration='0')
TrecQrel(query_id='1099290', doc_id='7268719', relevance=1, iteration='0')
TrecQrel(query_id='1099290', doc_id='7268725', relevance=1, iteration='0')
TrecQrel(query_id='998013', doc_id='7268747', relevance=1, iteration='0')
TrecQrel(query_id='997935', doc_id='7268866', relevance=1, iteration='0')
TrecQrel(query_id='997932', doc_id='7268909', relevance=1, iteration='0')
TrecQrel(query_id='997913', doc_id='7268934', relevance=1, iteration='0')
TrecQrel(query_id='1099288', doc_id='7268941', relevance=1, iteration='0')
TrecQrel(query_id='997878', doc_id='7268978', relevance=1, iteration='0')
TrecQrel(query_id='997860', doc_id='7269017', relevance=1, iteration='0')
TrecQrel(query_id='997808', doc_id='7269235', relevance=1, iteration='0')
TrecQrel(query_id='1099284', doc_id='7269275', relevance=1, iteration='0')
TrecQrel(query_id='997744', doc_id='7269447', relevance=1, iteration='0')
TrecQrel(query_id='997713', doc_id='7269564', relevance=1, iteration='0')
TrecQrel(query_id='997649', doc_id='7269674', relevance=1, iteration='0')
TrecQrel(query_id='997648', doc_id='7269685', relevance=1, iteration='0')
TrecQrel(query_id='997542', doc_id='7269879', relevance=1, iteration='0')
TrecQrel(query_id='997542', doc_id='7269883', relevance=1, iteration='0')
TrecQrel(query_id='997481', doc_id='7270023', relevance=1, iteration='0')
TrecQrel(query_id='997449', doc_id='7270152', relevance=1, iteration='0')
TrecQrel(query_id='997351', doc_id='7270257', relevance=1, iteration='0')
TrecQrel(query_id='997227', doc_id='7270352', relevance=1, iteration='0')
TrecQrel(query_id='997122', doc_id='7270553', relevance=1, iteration='0')
TrecQrel(query_id='997086', doc_id='7270726', relevance=1, iteration='0')
TrecQrel(query_id='997044', doc_id='7270780', relevance=1, iteration='0')
TrecQrel(query_id='997017', doc_id='7270789', relevance=1, iteration='0')
TrecQrel(query_id='996922', doc_id='7270971', relevance=1, iteration='0')
TrecQrel(query_id='996835', doc_id='7271076', relevance=1, iteration='0')
TrecQrel(query_id='996825', doc_id='7271167', relevance=1, iteration='0')
TrecQrel(query_id='996805', doc_id='7271299', relevance=1, iteration='0')
TrecQrel(query_id='996634', doc_id='7271508', relevance=1, iteration='0')
TrecQrel(query_id='996623', doc_id='7271568', relevance=1, iteration='0')
TrecQrel(query_id='996414', doc_id='7272003', relevance=1, iteration='0')
TrecQrel(query_id='996328', doc_id='7272114', relevance=1, iteration='0')
TrecQrel(query_id='996272', doc_id='7272164', relevance=1, iteration='0')
TrecQrel(query_id='996181', doc_id='7272351', relevance=1, iteration='0')
TrecQrel(query_id='996119', doc_id='3333112', relevance=1, iteration='0')
TrecQrel(query_id='996054', doc_id='7272750', relevance=1, iteration='0')
TrecQrel(query_id='996011', doc_id='7272807', relevance=1, iteration='0')
TrecQrel(query_id='995806', doc_id='7273159', relevance=1, iteration='0')
TrecQrel(query_id='995805', doc_id='7273171', relevance=1, iteration='0')
TrecQrel(query_id='995787', doc_id='7273248', relevance=1, iteration='0')
TrecQrel(query_id='1099244', doc_id='7273302', relevance=1, iteration='0')
TrecQrel(query_id='995756', doc_id='1602468', relevance=1, iteration='0')
TrecQrel(query_id='995598', doc_id='7273542', relevance=1, iteration='0')
TrecQrel(query_id='995595', doc_id='7273555', relevance=1, iteration='0')
TrecQrel(query_id='995380', doc_id='7273891', relevance=1, iteration='0')
TrecQrel(query_id='995280', doc_id='7273990', relevance=1, iteration='0')
TrecQrel(query_id='995221', doc_id='7274095', relevance=1, iteration='0')
TrecQrel(query_id='995141', doc_id='7274238', relevance=1, iteration='0')
TrecQrel(query_id='994947', doc_id='7274432', relevance=1, iteration='0')
TrecQrel(query_id='994867', doc_id='7274572', relevance=1, iteration='0')
TrecQrel(query_id='994830', doc_id='7274589', relevance=1, iteration='0')
TrecQrel(query_id='1099226', doc_id='7274620', relevance=1, iteration='0')
TrecQrel(query_id='994792', doc_id='7274662', relevance=1, iteration='0')
TrecQrel(query_id='994688', doc_id='7274778', relevance=1, iteration='0')
TrecQrel(query_id='994533', doc_id='7274990', relevance=1, iteration='0')
TrecQrel(query_id='994479', doc_id='7275120', relevance=1, iteration='0')
TrecQrel(query_id='994478', doc_id='7275128', relevance=1, iteration='0')
TrecQrel(query_id='994449', doc_id='7275185', relevance=1, iteration='0')
TrecQrel(query_id='994397', doc_id='4615954', relevance=1, iteration='0')
TrecQrel(query_id='1099219', doc_id='7275286', relevance=1, iteration='0')
TrecQrel(query_id='994338', doc_id='1280830', relevance=1, iteration='0')
TrecQrel(query_id='1099217', doc_id='7275505', relevance=1, iteration='0')
TrecQrel(query_id='994228', doc_id='7275543', relevance=1, iteration='0')
TrecQrel(query_id='994133', doc_id='7275685', relevance=1, iteration='0')
TrecQrel(query_id='994085', doc_id='7275848', relevance=1, iteration='0')
TrecQrel(query_id='994070', doc_id='7275955', relevance=1, iteration='0')
TrecQrel(query_id='994012', doc_id='7276138', relevance=1, iteration='0')
TrecQrel(query_id='994005', doc_id='7276238', relevance=1, iteration='0')
TrecQrel(query_id='993996', doc_id='7276254', relevance=1, iteration='0')
TrecQrel(query_id='993987', doc_id='7276263', relevance=1, iteration='0')
TrecQrel(query_id='993883', doc_id='7276633', relevance=1, iteration='0')
TrecQrel(query_id='993834', doc_id='7276680', relevance=1, iteration='0')
TrecQrel(query_id='993821', doc_id='7276704', relevance=1, iteration='0')
TrecQrel(query_id='993795', doc_id='7276764', relevance=1, iteration='0')
TrecQrel(query_id='993748', doc_id='7276806', relevance=1, iteration='0')
TrecQrel(query_id='993651', doc_id='7277097', relevance=1, iteration='0')
TrecQrel(query_id='993627', doc_id='7277190', relevance=1, iteration='0')
TrecQrel(query_id='993606', doc_id='7277219', relevance=1, iteration='0')
TrecQrel(query_id='993353', doc_id='7277670', relevance=1, iteration='0')
TrecQrel(query_id='993320', doc_id='7277673', relevance=1, iteration='0')
TrecQrel(query_id='993255', doc_id='7277771', relevance=1, iteration='0')
TrecQrel(query_id='993178', doc_id='7277958', relevance=1, iteration='0')
TrecQrel(query_id='993153', doc_id='7278030', relevance=1, iteration='0')
TrecQrel(query_id='993041', doc_id='7278210', relevance=1, iteration='0')
TrecQrel(query_id='1099189', doc_id='7278395', relevance=1, iteration='0')
TrecQrel(query_id='992950', doc_id='7278548', relevance=1, iteration='0')
TrecQrel(query_id='992949', doc_id='7278560', relevance=1, iteration='0')
TrecQrel(query_id='992946', doc_id='7278580', relevance=1, iteration='0')
TrecQrel(query_id='992869', doc_id='7278820', relevance=1, iteration='0')
TrecQrel(query_id='992840', doc_id='4313602', relevance=1, iteration='0')
TrecQrel(query_id='992839', doc_id='7278927', relevance=1, iteration='0')
TrecQrel(query_id='992802', doc_id='7279023', relevance=1, iteration='0')
TrecQrel(query_id='992757', doc_id='7279141', relevance=1, iteration='0')
TrecQrel(query_id='992677', doc_id='7279218', relevance=1, iteration='0')
TrecQrel(query_id='992660', doc_id='7279279', relevance=1, iteration='0')
TrecQrel(query_id='992659', doc_id='7279289', relevance=1, iteration='0')
TrecQrel(query_id='992605', doc_id='7279379', relevance=1, iteration='0')
TrecQrel(query_id='992559', doc_id='7279478', relevance=1, iteration='0')
TrecQrel(query_id='992535', doc_id='7279523', relevance=1, iteration='0')
TrecQrel(query_id='992531', doc_id='7279541', relevance=1, iteration='0')
TrecQrel(query_id='1099178', doc_id='7279567', relevance=1, iteration='0')
TrecQrel(query_id='992433', doc_id='7279737', relevance=1, iteration='0')
TrecQrel(query_id='992407', doc_id='7279808', relevance=1, iteration='0')
TrecQrel(query_id='992383', doc_id='3041918', relevance=1, iteration='0')
TrecQrel(query_id='992367', doc_id='7280044', relevance=1, iteration='0')
TrecQrel(query_id='992367', doc_id='7280045', relevance=1, iteration='0')
TrecQrel(query_id='992365', doc_id='7280067', relevance=1, iteration='0')
TrecQrel(query_id='992363', doc_id='7280084', relevance=1, iteration='0')
TrecQrel(query_id='992257', doc_id='7280364', relevance=1, iteration='0')
TrecQrel(query_id='992224', doc_id='7280523', relevance=1, iteration='0')
TrecQrel(query_id='992193', doc_id='7280593', relevance=1, iteration='0')
TrecQrel(query_id='992191', doc_id='7280608', relevance=1, iteration='0')
TrecQrel(query_id='992184', doc_id='7280638', relevance=1, iteration='0')
TrecQrel(query_id='992132', doc_id='2098508', relevance=1, iteration='0')
TrecQrel(query_id='992120', doc_id='7280757', relevance=1, iteration='0')
TrecQrel(query_id='991854', doc_id='7281325', relevance=1, iteration='0')
TrecQrel(query_id='991832', doc_id='7281400', relevance=1, iteration='0')
TrecQrel(query_id='991782', doc_id='7281533', relevance=1, iteration='0')
TrecQrel(query_id='991762', doc_id='3554513', relevance=1, iteration='0')
TrecQrel(query_id='991761', doc_id='7281622', relevance=1, iteration='0')
TrecQrel(query_id='991748', doc_id='7281645', relevance=1, iteration='0')
TrecQrel(query_id='991685', doc_id='7281799', relevance=1, iteration='0')
TrecQrel(query_id='991662', doc_id='7281921', relevance=1, iteration='0')
TrecQrel(query_id='991471', doc_id='7282194', relevance=1, iteration='0')
TrecQrel(query_id='991364', doc_id='7282339', relevance=1, iteration='0')
TrecQrel(query_id='991342', doc_id='7282434', relevance=1, iteration='0')
TrecQrel(query_id='991324', doc_id='7282524', relevance=1, iteration='0')
TrecQrel(query_id='991210', doc_id='7282732', relevance=1, iteration='0')
TrecQrel(query_id='991207', doc_id='2651275', relevance=1, iteration='0')
TrecQrel(query_id='991171', doc_id='7282855', relevance=1, iteration='0')
TrecQrel(query_id='991111', doc_id='7282884', relevance=1, iteration='0')
TrecQrel(query_id='991079', doc_id='7282993', relevance=1, iteration='0')
TrecQrel(query_id='991044', doc_id='7283199', relevance=1, iteration='0')
TrecQrel(query_id='991032', doc_id='7283273', relevance=1, iteration='0')
TrecQrel(query_id='990995', doc_id='7283346', relevance=1, iteration='0')
TrecQrel(query_id='990938', doc_id='7283414', relevance=1, iteration='0')
TrecQrel(query_id='990852', doc_id='7283549', relevance=1, iteration='0')
TrecQrel(query_id='990841', doc_id='7283560', relevance=1, iteration='0')
TrecQrel(query_id='990763', doc_id='7283746', relevance=1, iteration='0')
TrecQrel(query_id='990649', doc_id='7283909', relevance=1, iteration='0')
TrecQrel(query_id='990526', doc_id='7284090', relevance=1, iteration='0')
TrecQrel(query_id='990459', doc_id='7284234', relevance=1, iteration='0')
TrecQrel(query_id='990414', doc_id='7284401', relevance=1, iteration='0')
TrecQrel(query_id='990375', doc_id='7284446', relevance=1, iteration='0')
TrecQrel(query_id='990345', doc_id='7284501', relevance=1, iteration='0')
TrecQrel(query_id='990307', doc_id='7284567', relevance=1, iteration='0')
TrecQrel(query_id='990223', doc_id='7284795', relevance=1, iteration='0')
TrecQrel(query_id='990176', doc_id='7284874', relevance=1, iteration='0')
TrecQrel(query_id='990093', doc_id='7285000', relevance=1, iteration='0')
TrecQrel(query_id='990026', doc_id='7285101', relevance=1, iteration='0')
TrecQrel(query_id='989894', doc_id='7285334', relevance=1, iteration='0')
TrecQrel(query_id='989870', doc_id='7285409', relevance=1, iteration='0')
TrecQrel(query_id='989831', doc_id='7285439', relevance=1, iteration='0')
TrecQrel(query_id='1099108', doc_id='7285710', relevance=1, iteration='0')
TrecQrel(query_id='1099108', doc_id='7285714', relevance=1, iteration='0')
TrecQrel(query_id='989676', doc_id='7285745', relevance=1, iteration='0')
TrecQrel(query_id='989573', doc_id='7285885', relevance=1, iteration='0')
TrecQrel(query_id='989530', doc_id='7285993', relevance=1, iteration='0')
TrecQrel(query_id='1099105', doc_id='7286065', relevance=1, iteration='0')
TrecQrel(query_id='989396', doc_id='7286301', relevance=1, iteration='0')
TrecQrel(query_id='989296', doc_id='7286397', relevance=1, iteration='0')
TrecQrel(query_id='989213', doc_id='7286487', relevance=1, iteration='0')
TrecQrel(query_id='1099099', doc_id='7286633', relevance=1, iteration='0')
TrecQrel(query_id='989042', doc_id='7286890', relevance=1, iteration='0')
TrecQrel(query_id='988954', doc_id='7287068', relevance=1, iteration='0')
TrecQrel(query_id='988915', doc_id='7287218', relevance=1, iteration='0')
TrecQrel(query_id='988911', doc_id='2435952', relevance=1, iteration='0')
TrecQrel(query_id='1102400', doc_id='7287408', relevance=1, iteration='0')
TrecQrel(query_id='988787', doc_id='7287675', relevance=1, iteration='0')
TrecQrel(query_id='988754', doc_id='7287824', relevance=1, iteration='0')
TrecQrel(query_id='988745', doc_id='7287868', relevance=1, iteration='0')
TrecQrel(query_id='988743', doc_id='7287898', relevance=1, iteration='0')
TrecQrel(query_id='988742', doc_id='7287899', relevance=1, iteration='0')
TrecQrel(query_id='988710', doc_id='7287995', relevance=1, iteration='0')
TrecQrel(query_id='988653', doc_id='7288044', relevance=1, iteration='0')
TrecQrel(query_id='988636', doc_id='7288132', relevance=1, iteration='0')
TrecQrel(query_id='1099084', doc_id='7288218', relevance=1, iteration='0')
TrecQrel(query_id='988540', doc_id='7288502', relevance=1, iteration='0')
TrecQrel(query_id='1102099', doc_id='7288543', relevance=1, iteration='0')
TrecQrel(query_id='988512', doc_id='7288649', relevance=1, iteration='0')
TrecQrel(query_id='988504', doc_id='7288722', relevance=1, iteration='0')
TrecQrel(query_id='1099077', doc_id='7288774', relevance=1, iteration='0')
TrecQrel(query_id='988416', doc_id='7289144', relevance=1, iteration='0')
TrecQrel(query_id='988412', doc_id='7289154', relevance=1, iteration='0')
TrecQrel(query_id='988306', doc_id='7289333', relevance=1, iteration='0')
TrecQrel(query_id='1099072', doc_id='5475009', relevance=1, iteration='0')
TrecQrel(query_id='988253', doc_id='7289397', relevance=1, iteration='0')
TrecQrel(query_id='988211', doc_id='7289438', relevance=1, iteration='0')
TrecQrel(query_id='988142', doc_id='7289626', relevance=1, iteration='0')
TrecQrel(query_id='988124', doc_id='7289647', relevance=1, iteration='0')
TrecQrel(query_id='988122', doc_id='3087523', relevance=1, iteration='0')
TrecQrel(query_id='988121', doc_id='7289701', relevance=1, iteration='0')
TrecQrel(query_id='988119', doc_id='7289721', relevance=1, iteration='0')
TrecQrel(query_id='1099065', doc_id='7290134', relevance=1, iteration='0')
TrecQrel(query_id='987845', doc_id='7290412', relevance=1, iteration='0')
TrecQrel(query_id='987823', doc_id='7290474', relevance=1, iteration='0')
TrecQrel(query_id='987822', doc_id='7290481', relevance=1, iteration='0')
TrecQrel(query_id='987809', doc_id='7290503', relevance=1, iteration='0')
TrecQrel(query_id='987791', doc_id='7290527', relevance=1, iteration='0')
TrecQrel(query_id='987671', doc_id='7290763', relevance=1, iteration='0')
TrecQrel(query_id='987644', doc_id='7290843', relevance=1, iteration='0')
TrecQrel(query_id='987644', doc_id='7290847', relevance=1, iteration='0')
